game_id,turn_number,player,piece_moved,from_square,to_square,move_duration_sec,eval_score,is_promotion,promotion_piece
G20240901105300010,23,white,bishop,d8,b6,0.0,3.79,False,
G20240901105300010,24,black,knight,c7,b1,26.13,3.35,False,
G20240901105300010,25,white,pawn,e7,f8,0.0,2.76,False,
G20240901105300010,26,black,knight,a4,d8,25.12,2.03,False,
G20240901105300010,27,white,pawn,f7,f4,0.0,0.86,False,
G20240901105300010,28,black,pawn,c4,b4,30.59,0.34,False,
G20240901105300010,29,white,pawn,b4,e8,0.0,0.5,False,
G20240901105300010,30,black,bishop,b7,b8,7.3,1.65,False,
G20240901105300010,31,white,knight,b2,h7,0.0,-1.25,False,
G20240901105300010,32,black,pawn,h2,c6,27.84,-1.96,False,
G20240901105300010,33,white,pawn,d1,f1,0.0,-0.31,False,
G20240901105300010,34,black,pawn,e2,c7,32.07,-0.16,False,
G20240901105300010,35,white,pawn,d2,f3,0.0,-1.55,False,
G20240901105300010,36,black,rook,a5,b4,14.94,0.13,False,
G20240901105300010,37,white,rook,f8,a6,0.0,1.27,False,
G20240901105300010,38,black,rook,b1,d5,14.34,1.97,False,
G20240901105300010,39,white,bishop,a8,b1,0.0,1.4,False,
G20240901105300010,40,black,pawn,c5,g3,21.83,1.3,False,
G20240901105300010,41,white,pawn,e8,a1,0.0,0.87,False,
G20240901105300010,42,black,bishop,a1,b3,16.27,1.31,False,
G20240901105300010,43,white,rook,g8,c8,0.0,-0.53,False,
G20240901105300010,44,black,rook,b6,f4,9.16,0.88,False,
G20240901105300010,45,white,pawn,a4,c6,0.0,0.69,False,
G20240901105300010,46,black,knight,f6,a6,15.32,-0.37,False,
G20240901105300010,47,white,pawn,a4,h1,0.0,-1.53,False,
G20240901105300010,48,black,pawn,g5,b5,10.21,-2.74,False,
G20240901105300010,49,white,bishop,c1,b4,0.0,-2.26,False,
G20240901105300010,50,black,rook,f5,d3,17.67,-3.65,False,
G20240901105300010,51,white,pawn,f6,d6,0.0,-2.11,False,
G20240901105300010,52,black,pawn,f6,h6,22.57,-3.22,False,
G20240901105300010,53,white,rook,f3,c4,0.0,-0.7,False,
G20240901105300010,54,black,knight,h7,e3,15.5,-0.57,False,
G20240901105300010,55,white,pawn,e5,f2,0.0,0.79,False,
G20240901105300010,56,black,pawn,c5,f8,10.21,0.0,False,
G20240901105300010,57,white,rook,g2,h6,0.0,0.74,False,
G20240901105300010,58,black,pawn,a3,e4,18.2,0.13,False,
G20240901105300010,59,white,pawn,g8,d5,0.0,1.2,False,
G20240901105300010,60,black,pawn,a3,a2,3.69,-0.13,False,
G20240901105300010,61,white,queen,f3,a4,0.0,-0.29,False,
G20240901105300010,62,black,pawn,f1,d6,9.52,1.27,False,
G20240901105300010,63,white,rook,h7,f3,0.0,2.27,False,
G20240901105300010,64,black,pawn,f8,g5,23.63,2.46,False,
G20240901105300010,65,white,queen,a6,f1,0.0,0.8,False,
G20240901105300010,66,black,queen,c2,a3,6.84,1.59,False,
G20240901105300010,67,white,bishop,b6,f7,0.0,0.57,False,
G20240901105300010,68,black,queen,c6,d5,20.71,1.87,False,
G20240901105300010,69,white,bishop,a5,h5,0.0,0.88,False,
G20240901105300010,70,black,pawn,e1,h2,17.07,1.81,False,
G20240901105300010,71,white,rook,f3,d7,0.0,1.72,False,
G20240901105300010,72,black,pawn,c2,a4,14.77,1.07,False,
G20240901105300010,73,white,pawn,f3,c3,0.0,0.01,False,
G20240901105300010,74,black,rook,h8,d6,22.72,-0.21,False,
G20240901105300010,75,white,knight,d6,a2,0.0,-0.26,False,
G20240901105300010,76,black,rook,g6,a4,14.98,-0.44,False,
G20240901105300010,77,white,knight,g4,a5,0.0,1.36,False,
G20240901105300010,78,black,pawn,f4,f7,16.78,1.44,False,
G20240901105300010,79,white,pawn,h4,c8,0.0,2.82,False,
G20240901105300010,80,black,rook,e5,b6,2.09,0.87,False,
G20240901105300010,81,white,queen,d3,f8,0.0,0.93,False,
G20240901105300010,82,white,(end),??,??,0.0,0.93,False,
G20240901161700011,1,white,pawn,e2,e4,0.0,0.35,False,
G20240901161700011,2,black,pawn,c7,c5,5.8,0.54,False,
G20240901161700011,3,white,pawn,g1,f3,0.0,-0.1,False,
G20240901161700011,4,black,pawn,d7,d6,7.39,0.53,False,
G20240901161700011,5,white,knight,f2,c8,0.0,1.19,False,
G20240901161700011,6,black,bishop,b7,f7,7.17,1.38,False,
G20240901161700011,7,white,pawn,a1,c4,0.0,1.24,False,
G20240901161700011,8,black,knight,b1,a6,1.45,3.27,False,
G20240901161700011,9,white,queen,g1,c4,0.0,4.78,False,
G20240901161700011,10,black,bishop,c2,f8,33.63,6.98,False,
G20240901161700011,11,white,rook,d2,e3,0.0,7.79,False,
G20240901161700011,12,black,pawn,e2,a4,19.28,5.98,False,
G20240901161700011,13,white,pawn,a6,a8,0.0,6.28,False,
G20240901161700011,14,black,knight,g5,g7,13.18,3.18,False,
G20240901161700011,15,white,pawn,g7,c1,0.0,4.37,False,
G20240901161700011,16,black,pawn,e7,d4,24.23,5.33,False,
G20240901161700011,17,white,pawn,a7,f8,0.0,5.71,False,
G20240901161700011,18,black,pawn,a8,h6,21.95,6.05,False,
G20240901161700011,19,white,bishop,g6,b7,0.0,5.55,False,
G20240901161700011,20,black,queen,e6,b4,32.57,5.18,False,
G20240901161700011,21,white,rook,f8,d3,0.0,3.92,False,
G20240901161700011,22,black,pawn,f4,c6,10.64,4.56,False,
G20240901161700011,23,white,knight,a6,g6,0.0,6.02,False,
G20240901161700011,24,black,rook,g2,g3,25.48,4.78,False,
G20240901161700011,25,white,bishop,e8,b5,0.0,5.15,False,
G20240901161700011,26,black,pawn,h2,h8,26.38,5.34,False,
G20240901161700011,27,white,pawn,c6,h4,0.0,6.11,False,
G20240901161700011,28,black,bishop,f7,e1,20.8,6.46,False,
G20240901161700011,29,white,bishop,e5,f5,0.0,5.96,False,
G20240901161700011,30,black,pawn,h2,h2,9.45,3.74,False,
G20240901161700011,31,white,bishop,f1,h7,0.0,4.36,False,
G20240901161700011,32,black,pawn,e7,g5,14.28,2.91,False,
G20240901161700011,33,white,queen,d6,b4,0.0,3.65,False,
G20240901161700011,34,black,pawn,b2,h7,15.58,1.12,False,
G20240901161700011,35,white,bishop,a2,h8,0.0,2.37,False,
G20240901161700011,36,black,bishop,g7,h3,31.49,0.97,False,
G20240901161700011,37,white,knight,a4,d7,0.0,1.38,False,
G20240901161700011,38,black,knight,e6,g8,6.78,1.33,False,
G20240901161700011,39,white,rook,b8,b4,0.0,1.68,False,
G20240901161700011,40,black,knight,a4,f8,30.62,-0.21,False,
G20240901161700011,41,white,queen,c7,a3,0.0,-0.75,False,
G20240901161700011,42,black,pawn,d1,c5,13.96,0.22,False,
G20240901161700011,43,white,rook,e7,g1,0.0,0.78,False,
G20240901161700011,44,black,pawn,d7,g5,9.01,1.21,False,
G20240901161700011,45,white,rook,h8,c6,0.0,1.69,False,
G20240901161700011,46,black,queen,f4,h1,18.77,1.95,False,
G20240901161700011,47,white,queen,f1,e4,0.0,1.84,False,
G20240901161700011,48,black,rook,e4,d8,11.34,1.57,False,
G20240901161700011,49,white,pawn,c7,b1,0.0,0.73,False,
G20240901161700011,50,black,pawn,b8,c1,23.22,-1.19,False,
G20240901161700011,51,white,rook,e4,c3,0.0,-1.81,False,
G20240901161700011,52,black,rook,d2,h2,6.64,-1.39,False,
G20240901161700011,53,white,pawn,e8,g3,0.0,-1.06,False,
G20240901161700011,54,black,queen,c1,c8,8.75,-0.84,False,
G20240901161700011,55,white,pawn,c5,e6,0.0,0.7,False,
G20240901161700011,56,black,bishop,d3,d7,24.41,0.32,False,
G20240901161700011,57,white,pawn,b4,h3,0.0,0.89,False,
G20240901161700011,58,black,rook,g6,g2,2.89,-0.17,False,
G20240901161700011,59,white,pawn,b5,h6,0.0,1.17,False,
G20240901161700011,60,black,pawn,h2,d8,8.44,0.57,False,
G20240901161700011,61,white,rook,d3,h5,0.0,1.93,False,
G20240901161700011,62,black,rook,d5,a2,24.25,0.27,False,
G20240901161700011,63,white,rook,a3,f6,0.0,2.48,False,
G20240901161700011,64,black,knight,d6,f3,4.52,3.24,False,
G20240901161700011,65,white,rook,h2,b3,0.0,1.26,False,
G20240901161700011,66,black,rook,h1,a1,13.81,2.43,False,
G20240901161700011,67,white,pawn,f2,f3,0.0,3.18,False,
G20240901161700011,68,black,knight,b6,a8,8.98,2.86,False,
G20240901161700011,69,white,pawn,c8,e2,0.0,3.19,False,
G20240901161700011,70,black,pawn,d3,a5,10.44,3.27,False,
G20240901161700011,71,white,pawn,c4,d2,0.0,4.1,False,
G20240901161700011,72,black,pawn,a8,d4,4.0,4.74,False,
G20240901161700011,73,white,king,g7,b5,0.0,6.26,False,
G20240901161700011,74,black,bishop,b2,d4,7.6,5.93,False,
G20240901161700011,75,white,queen,d2,f2,0.0,4.18,False,
G20240901161700011,76,black,pawn,c5,f2,20.64,1.4,False,
G20240901161700011,77,white,pawn,g7,a2,0.0,1.91,False,
G20240901161700011,78,black,rook,c3,c6,19.71,2.44,False,
G20240901161700011,79,white,rook,b1,h1,0.0,4.69,False,
G20240901161700011,80,black,bishop,f2,b4,21.93,5.28,False,
G20240901161700011,81,white,knight,f3,h8,0.0,5.22,False,
G20240901161700011,82,black,pawn,e1,h3,12.01,5.65,False,
G20240901161700011,83,white,queen,e2,b5,0.0,3.51,False,
G20240901161700011,84,black,rook,d4,d8,14.92,4.23,False,
G20240901161700011,85,white,queen,a7,g6,0.0,2.93,False,
G20240901161700011,86,black,queen,g2,d6,17.26,3.62,False,
G20240901161700011,87,white,pawn,e8,a2,0.0,2.71,False,
G20240901161700011,88,black,queen,h7,g5,12.52,2.06,False,
G20240901161700011,89,white,pawn,h1,e6,0.0,2.59,False,
G20240901161700011,90,black,pawn,e3,h7,17.2,2.54,False,
G20240901161700011,91,white,rook,a7,c7,0.0,1.85,False,
G20240901161700011,92,white,(end),??,??,0.0,1.85,False,
G20240901155700012,1,white,pawn,e2,e4,0.0,-0.35,False,
G20240901155700012,2,black,pawn,e7,e6,7.13,0.58,False,
G20240901155700012,3,white,pawn,d2,d4,0.0,0.91,False,
G20240901155700012,4,black,pawn,d7,d5,7.0,-0.62,False,
G20240901155700012,5,white,queen,g1,a3,0.0,0.09,False,
G20240901155700012,6,black,knight,e6,b7,1.95,0.59,False,
G20240901155700012,7,white,rook,e7,b6,0.0,-2.07,False,
G20240901155700012,8,black,pawn,g1,h8,3.55,-0.94,False,
G20240901155700012,9,white,queen,a2,g8,0.0,-1.37,False,
G20240901155700012,10,black,pawn,h1,f8,7.38,-0.03,False,
G20240901155700012,11,white,queen,e3,d1,0.0,0.65,False,
G20240901155700012,12,black,bishop,e4,e1,16.46,0.6,False,
G20240901155700012,13,white,king,b7,h6,0.0,0.22,False,
G20240901155700012,14,black,pawn,h1,f3,9.43,-0.62,False,
G20240901155700012,15,white,rook,a3,e3,0.0,-1.59,False,
G20240901155700012,16,black,bishop,g6,c5,12.9,-3.64,False,
G20240901155700012,17,white,queen,d6,h7,0.0,-2.69,False,
G20240901155700012,18,black,pawn,g8,e2,9.53,-1.92,False,
G20240901155700012,19,white,queen,h7,c6,0.0,-0.92,False,
G20240901155700012,20,black,knight,g2,e7,14.61,-0.59,False,
G20240901155700012,21,white,queen,e2,e8,0.0,-0.51,False,
G20240901155700012,22,black,rook,e6,f5,34.38,-0.77,False,
G20240901155700012,23,white,queen,b7,b5,0.0,-0.38,False,
G20240901155700012,24,black,rook,b7,g6,15.8,0.26,False,
G20240901155700012,25,white,knight,f6,c3,0.0,-1.09,False,
G20240901155700012,26,black,bishop,e3,d6,24.82,-1.25,False,
G20240901155700012,27,white,queen,b1,d7,0.0,-2.35,False,
G20240901155700012,28,black,pawn,c3,d4,19.02,-1.32,False,
G20240901155700012,29,white,queen,a7,e3,0.0,-2.59,False,
G20240901155700012,30,black,pawn,e2,e4,31.92,-4.17,False,
G20240901155700012,31,white,pawn,f2,f1,0.0,-3.99,False,
G20240901155700012,32,black,rook,f4,a8,23.14,-4.06,False,
G20240901155700012,33,white,pawn,e1,h1,0.0,-1.75,False,
G20240901155700012,34,black,pawn,d5,f6,19.98,-1.08,False,
G20240901155700012,35,white,pawn,d5,a4,0.0,-0.97,False,
G20240901155700012,36,black,knight,g6,b5,26.19,-1.13,False,
G20240901155700012,37,white,bishop,g7,g4,0.0,-2.2,False,
G20240901155700012,38,black,pawn,f6,e2,23.54,-3.98,False,
G20240901155700012,39,white,knight,g8,h4,0.0,-4.08,False,
G20240901155700012,40,black,pawn,e4,b1,17.04,-3.13,False,
G20240901155700012,41,white,rook,d5,d5,0.0,-2.95,False,
G20240901155700012,42,black,queen,a2,f4,11.61,-5.37,False,
G20240901155700012,43,white,queen,e6,c6,0.0,-4.03,False,
G20240901155700012,44,black,pawn,c6,g1,20.5,-3.73,False,
G20240901155700012,45,white,pawn,b3,f8,0.0,-3.92,False,
G20240901155700012,46,black,pawn,c2,e7,6.81,-3.54,False,
G20240901155700012,47,white,pawn,a4,e7,0.0,-3.02,False,
G20240901155700012,48,black,pawn,g3,c1,4.56,-4.5,False,
G20240901155700012,49,white,bishop,a1,b8,0.0,-4.03,False,
G20240901155700012,50,black,bishop,b6,f8,13.14,-4.41,False,
G20240901155700012,51,white,rook,d1,d4,0.0,-3.19,False,
G20240901155700012,52,black,pawn,c4,h8,15.16,-3.51,False,
G20240901155700012,53,white,queen,h2,a8,0.0,-2.48,False,
G20240901155700012,54,black,queen,d8,h3,4.72,-0.85,False,
G20240901155700012,55,white,bishop,g2,d4,0.0,0.61,False,
G20240901155700012,56,black,rook,d1,d2,22.88,0.64,False,
G20240901155700012,57,white,pawn,a1,h1,0.0,-1.59,False,
G20240901155700012,58,black,queen,a7,e1,5.53,0.09,False,
G20240901155700012,59,white,pawn,b2,c3,0.0,0.28,False,
G20240901155700012,60,black,bishop,b7,a2,21.58,-0.32,False,
G20240901155700012,61,white,bishop,b2,a5,0.0,-1.92,False,
G20240901155700012,62,black,bishop,d1,c8,6.8,-1.29,False,
G20240901155700012,63,white,rook,d7,b2,0.0,-2.21,False,
G20240901155700012,64,white,(end),??,??,0.0,-2.21,False,
G20240901113900013,1,white,pawn,e2,e4,2.03,-0.29,False,
G20240901113900013,2,black,pawn,c7,c5,0.0,-2.67,False,
G20240901113900013,3,white,pawn,g1,f3,6.38,-4.36,False,
G20240901113900013,4,black,pawn,d7,d6,0.0,-3.57,False,
G20240901113900013,5,white,pawn,d7,h7,7.47,-3.27,False,
G20240901113900013,6,black,knight,d2,a1,0.0,-3.06,False,
G20240901113900013,7,white,bishop,g1,c5,4.09,-3.09,False,
G20240901113900013,8,black,bishop,e5,f1,0.0,-3.06,False,
G20240901113900013,9,white,knight,h6,e4,3.42,-2.39,False,
G20240901113900013,10,black,knight,f4,f6,0.0,-0.29,False,
G20240901113900013,11,white,pawn,f2,c2,4.13,-0.26,False,
G20240901113900013,12,black,rook,g6,f2,0.0,-3.01,False,
G20240901113900013,13,white,pawn,a4,g2,23.73,-3.45,False,
G20240901113900013,14,black,pawn,a5,g2,0.0,-2.47,False,
G20240901113900013,15,white,knight,c5,g4,13.94,-2.34,False,
G20240901113900013,16,black,queen,b4,e3,0.0,-2.96,False,
G20240901113900013,17,white,bishop,e2,b2,20.14,-3.98,False,
G20240901113900013,18,black,pawn,b3,b8,0.0,-4.42,False,
G20240901113900013,19,white,queen,h3,b5,12.7,-5.15,False,
G20240901113900013,20,black,pawn,c8,b8,0.0,-5.86,False,
G20240901113900013,21,white,pawn,d2,d6,24.46,-3.67,False,
G20240901113900013,22,black,pawn,a4,b2,0.0,-2.46,False,
G20240901113900013,23,white,bishop,e3,a3,18.4,-0.94,False,
G20240901113900013,24,black,rook,a7,e2,0.0,-1.54,False,
G20240901113900013,25,white,pawn,a5,c6,14.64,-1.78,False,
G20240901113900013,26,black,rook,c6,e6,0.0,-2.5,False,
G20240901113900013,27,white,pawn,d3,e7,32.83,-1.34,False,
G20240901113900013,28,black,pawn,d4,g6,0.0,-1.06,False,
G20240901113900013,29,white,pawn,a1,b7,29.77,1.32,False,
G20240901113900013,30,black,pawn,a8,h8,0.0,2.17,False,
G20240901113900013,31,white,bishop,b7,b8,18.34,2.77,False,
G20240901113900013,32,white,(end),??,??,0.0,2.77,False,
G20240901112600014,1,white,pawn,e2,e4,0.0,-2.54,False,
G20240901112600014,2,black,pawn,e7,e6,4.88,-1.84,False,
G20240901112600014,3,white,pawn,d2,d4,0.0,-0.98,False,
G20240901112600014,4,black,pawn,d7,d5,6.21,-0.57,False,
G20240901112600014,5,white,knight,g2,a7,0.0,-1.32,False,
G20240901112600014,6,black,pawn,f4,b2,4.34,-1.35,False,
G20240901112600014,7,white,knight,h3,b8,0.0,-1.57,False,
G20240901112600014,8,black,pawn,f2,b8,4.37,-1.83,False,
G20240901112600014,9,white,pawn,a1,h1,0.0,-2.45,False,
G20240901112600014,10,black,knight,c6,c7,28.72,-2.46,False,
G20240901112600014,11,white,queen,a6,c4,0.0,-1.02,False,
G20240901112600014,12,black,rook,h4,a5,17.05,-0.84,False,
G20240901112600014,13,white,pawn,d5,f4,0.0,0.29,False,
G20240901112600014,14,black,bishop,a6,h4,5.11,-0.18,False,
G20240901112600014,15,white,pawn,h4,d4,0.0,0.24,False,
G20240901112600014,16,black,king,h5,d6,4.02,-0.45,False,
G20240901112600014,17,white,pawn,g1,f3,0.0,-0.22,False,
G20240901112600014,18,black,pawn,e8,h7,7.41,1.86,False,
G20240901112600014,19,white,pawn,b5,g3,0.0,5.12,False,
G20240901112600014,20,white,(end),??,??,0.0,5.12,False,
G20240901104000015,1,white,pawn,e2,e4,6.53,-2.12,False,
G20240901104000015,2,black,pawn,e7,e6,0.0,-1.98,False,
G20240901104000015,3,white,pawn,d2,d4,2.56,-0.39,False,
G20240901104000015,4,black,pawn,d7,d5,0.0,0.7,False,
G20240901104000015,5,white,queen,g2,a7,7.4,2.13,False,
G20240901104000015,6,black,pawn,a5,b5,0.0,1.97,False,
G20240901104000015,7,white,pawn,b7,e2,4.12,1.13,False,
G20240901104000015,8,black,knight,f4,g2,0.0,0.33,False,
G20240901104000015,9,white,pawn,e4,g6,33.6,-0.15,False,
G20240901104000015,10,black,pawn,b1,h4,0.0,-1.08,False,
G20240901104000015,11,white,pawn,h6,c8,33.67,-2.73,False,
G20240901104000015,12,black,pawn,g2,d7,0.0,-3.0,False,
G20240901104000015,13,white,rook,f6,g8,27.54,-2.4,False,
G20240901104000015,14,black,pawn,d4,e2,0.0,-1.64,False,
G20240901104000015,15,white,pawn,g2,h8,33.16,-1.36,False,
G20240901104000015,16,black,pawn,g6,c8,0.0,-1.85,False,
G20240901104000015,17,white,rook,g6,b5,29.74,-3.24,False,
G20240901104000015,18,black,bishop,d4,f5,0.0,-3.39,False,
G20240901104000015,19,white,pawn,h1,d1,22.06,-3.63,False,
G20240901104000015,20,black,knight,e1,b1,0.0,-3.12,False,
G20240901104000015,21,white,pawn,c4,c5,31.82,-3.25,False,
G20240901104000015,22,black,rook,d1,a2,0.0,-2.6,False,
G20240901104000015,23,white,pawn,h6,b6,13.25,-2.13,False,
G20240901104000015,24,black,knight,h5,f1,0.0,-1.21,False,
G20240901104000015,25,white,pawn,b1,e3,28.34,-1.47,False,
G20240901104000015,26,black,rook,f8,c4,0.0,-4.01,False,
G20240901104000015,27,white,rook,c7,g5,25.94,-5.71,False,
G20240901104000015,28,black,pawn,b8,b2,0.0,-5.9,False,
G20240901104000015,29,white,bishop,h4,b8,21.08,-5.77,False,
G20240901104000015,30,black,pawn,d4,b8,0.0,-5.29,False,
G20240901104000015,31,white,knight,f1,a4,26.18,-3.98,False,
G20240901104000015,32,black,pawn,e4,h4,0.0,-3.08,False,
G20240901104000015,33,white,pawn,e3,c1,10.24,-3.23,False,
G20240901104000015,34,black,rook,e7,f5,0.0,-1.58,False,
G20240901104000015,35,white,pawn,a6,d3,8.61,-0.9,False,
G20240901104000015,36,black,bishop,d8,a4,0.0,-1.69,False,
G20240901104000015,37,white,rook,f8,e2,6.4,0.23,False,
G20240901104000015,38,black,pawn,g7,h2,0.0,0.15,False,
G20240901104000015,39,white,pawn,f8,g6,20.12,1.82,False,
G20240901104000015,40,black,rook,f1,b8,0.0,3.76,False,
G20240901104000015,41,white,pawn,c2,h1,8.9,4.81,False,
G20240901104000015,42,white,(end),??,??,0.0,4.81,False,
G20240901124100016,1,white,pawn,e2,e4,0.0,-0.38,False,
G20240901124100016,2,black,pawn,e7,e5,1.22,-2.11,False,
G20240901124100016,3,white,pawn,g1,f3,0.0,-0.55,False,
G20240901124100016,4,black,pawn,b8,c6,4.71,-1.39,False,
G20240901124100016,5,white,bishop,f3,g3,0.0,-1.21,False,
G20240901124100016,6,black,rook,f6,b4,4.21,-0.03,False,
G20240901124100016,7,white,knight,b5,g8,0.0,0.08,False,
G20240901124100016,8,black,rook,h7,d3,6.24,0.77,False,
G20240901124100016,9,white,queen,h2,f4,0.0,2.02,False,
G20240901124100016,10,black,rook,c6,f3,26.34,2.08,False,
G20240901124100016,11,white,rook,d7,a1,0.0,2.86,False,
G20240901124100016,12,black,pawn,e1,a6,10.29,1.53,False,
G20240901124100016,13,white,pawn,e6,e6,0.0,0.6,False,
G20240901124100016,14,black,pawn,d1,g4,29.14,-0.2,False,
G20240901124100016,15,white,bishop,a3,c5,0.0,-0.21,False,
G20240901124100016,16,black,pawn,e3,d6,24.47,1.41,False,
G20240901124100016,17,white,pawn,c6,c1,0.0,1.88,False,
G20240901124100016,18,black,king,f8,h4,26.34,-0.32,False,
G20240901124100016,19,white,pawn,b2,b6,0.0,1.52,False,
G20240901124100016,20,black,pawn,f2,b8,26.72,-0.17,False,
G20240901124100016,21,white,pawn,h7,e8,0.0,0.76,False,
G20240901124100016,22,black,queen,h6,f5,26.65,0.42,False,
G20240901124100016,23,white,pawn,b2,h8,0.0,-1.57,False,
G20240901124100016,24,black,pawn,f6,b1,17.77,-0.31,False,
G20240901124100016,25,white,pawn,c7,b3,0.0,-2.3,False,
G20240901124100016,26,black,rook,f2,d1,10.01,-2.43,False,
G20240901124100016,27,white,queen,g3,g2,0.0,-1.55,False,
G20240901124100016,28,black,pawn,f3,h1,24.39,-1.75,False,
G20240901124100016,29,white,queen,c3,a2,0.0,-0.89,False,
G20240901124100016,30,black,queen,d1,d8,32.84,-1.6,False,
G20240901124100016,31,white,knight,c3,h1,0.0,-2.79,False,
G20240901124100016,32,black,pawn,e4,g4,19.42,-1.89,False,
G20240901124100016,33,white,knight,b1,f3,0.0,-1.73,False,
G20240901124100016,34,black,pawn,c4,c4,34.23,-2.42,False,
G20240901124100016,35,white,rook,b8,d5,0.0,-1.62,False,
G20240901124100016,36,black,knight,h1,h2,30.79,-2.5,False,
G20240901124100016,37,white,queen,g3,f8,0.0,-1.92,False,
G20240901124100016,38,black,knight,g4,d4,8.16,-1.1,False,
G20240901124100016,39,white,pawn,g5,e3,0.0,-1.79,False,
G20240901124100016,40,black,pawn,f2,e3,16.36,-2.56,False,
G20240901124100016,41,white,queen,h8,e8,0.0,-3.58,False,
G20240901124100016,42,black,bishop,c4,b6,18.13,-3.46,False,
G20240901124100016,43,white,queen,g2,f7,0.0,-4.05,False,
G20240901124100016,44,black,queen,c8,a1,21.54,-2.26,False,
G20240901124100016,45,white,rook,f7,g5,0.0,-1.17,False,
G20240901124100016,46,black,rook,a3,f7,20.19,0.24,False,
G20240901124100016,47,white,bishop,d6,c7,0.0,-0.29,False,
G20240901124100016,48,black,pawn,a6,h8,13.4,-1.02,False,
G20240901124100016,49,white,knight,a6,f8,0.0,-0.29,False,
G20240901124100016,50,black,rook,e1,f7,3.55,0.28,False,
G20240901124100016,51,white,queen,a5,f5,0.0,0.56,False,
G20240901124100016,52,black,rook,a2,d4,3.37,-0.09,False,
G20240901124100016,53,white,rook,c5,d4,0.0,0.75,False,
G20240901124100016,54,black,rook,b3,b3,11.98,0.97,False,
G20240901124100016,55,white,pawn,h7,g2,0.0,-0.28,False,
G20240901124100016,56,black,pawn,c5,a2,3.29,-1.54,False,
G20240901124100016,57,white,pawn,a6,c2,0.0,-1.91,False,
G20240901124100016,58,black,pawn,f4,f2,24.52,-1.66,False,
G20240901124100016,59,white,knight,g7,e8,0.0,-1.18,False,
G20240901124100016,60,black,king,c3,c3,20.26,1.86,False,
G20240901124100016,61,white,rook,a8,a8,0.0,-0.46,False,
G20240901124100016,62,black,pawn,h1,f7,13.76,-1.12,False,
